-03.35     8 54 40.6  -03 25.2       3.5   1   231.9  +25.8 a
-03.36     9  7 17.5  -03 42.0       2.9  22   234.2  +28.2 bl
-03.37     9 29 29.8  -03 57.9       2.3   2   238.1  +32.6 b
-03.38     9 45 23.8  -03 30.0       2.0   2   240.5  +36.1 b
-03.39     9 56 33.2  -03 11.3       2.4   1   242.4  +38.4 a
-03.40    10  7 37.6  -03 33.0       2.9   1   245.1  +40.3 a
-03.41    11 11 58.8  -03 41.5       2.0   1   262.3  +51.1 a
-03.42    11 27 36.4  -03 13.8       4.6   1   267.2  +53.6 a
-03.43    11 30 31.7  -03 43.5       2.0   1   268.7  +53.6 a
-03.44    11 33 27.3  -03 17.8       2.6   1   269.4  +54.3 a
-03.45    12 24 12.7  -03 54.3       2.5   2   291.2  +58.1 b
-03.46    12 37  3.5  -03  4.0       3.3   1   297.1  +59.4 a
-03.47    12 45 34.4  -03 46.9       2.1   2   301.3  +58.8 b
-03.48    13  9  4.3  -03 59.6       2.5  22   312.5  +58.2 bl
-03.49    14  8 59.3  -03  2.3       3.3   2   338.5  +54.0 b
-03.50    14 14 46.3  -03 48.8       3.9   2   339.9  +52.6 b   3C297
-03.51    14 22  3.3  -03  7.0       2.9   1   343.0  +52.1 a
-03.52    14 28 12.5  -03 22.6       3.5  21   344.7  +51.0 be
-03.53    14 54 34.5  -03 35.0       3.4   1   352.3  +46.7 a
-03.54    15  9  7.0  -03 39.0       2.0   2   355.9  +44.1 b
-03.55    15 43  0.7  -03 28.5       2.3  21     3.6  +37.9 be
-03.56    16  5 22.0  -03 49.6       2.3   1     7.5  +33.3 a
-03.57    16  8 27.3  -03 54.1       2.0   2     8.0  +32.7 b
-03.58    16 21 59.2  -03 45.0       2.1   2    10.4  +30.0 b
-03.59    16 26  3.6  -03 13.5       2.9   1    11.6  +29.5 a
-03.60    16 27 46.4  -03 17.2       2.2   2    11.8  +29.1 b
-03.61    16 36 18.8  -03 10.7       5.2   1    13.2  +27.4 a
-03.62    17 12 23.5  -03 19.3       7.9   1    18.3  +19.6 a
-03.63    17 14  8.6  -03 25.8       2.4   1    18.4  +19.2 a
-03.64    17 25 43.2  -03 39.1       5.2  22    19.7  +16.6 bl
-03.65    17 38 49.9  -03 23.7       2.3   2    21.7  +13.9 b
